Capacity,Vmin
159.50099324115018,0.8144403594376778
346.4087061175477,0.8144329767426502
295.45453285035296,0.8144309200840608
606.9932042031525,0.8144277249855805
293.7249457822909,0.8144248113716138
167.54834584249684,0.8144201963761486
322.38349441629595,0.8144190361114757
421.2678473572358,0.8144189356288075
361.5377133852898,0.8144172888021288
436.41179537888644,0.8144172702397615
534.1862142669354,0.8144162538513768
531.4758092327107,0.8144161440187231
408.25790412976573,0.8144156849284924
354.11179379207874,0.8144156015698817
454.54491925287203,0.8144140456169453
454.80173420148316,0.8144124278524326
278.1636204823029,0.8144120127540669
707.8600008205647,0.8144115567669278
361.278531331736,0.8144068555920709
316.78867019492384,0.8144034166911293
515.5066406170754,0.814402026500933
526.6223840203331,0.814398252468453
412.54073113955263,0.8143977504214451
395.91232290296256,0.8143968763541156
610.6224541265333,0.8143953163013257
607.1432275960657,0.8143920155557661
344.5170996753959,0.8143910279066191
756.8001321881065,0.8143890337361814
586.3104318254262,0.8143859249673709
634.766416519087,0.8143857277853801
422.5487700882799,0.8143856051540896
479.89065937755106,0.8143843893688477
564.164975530671,0.8143840420584763
615.7879882749386,0.8143831818113333
522.6619787468843,0.8143822585547602
569.6792104880691,0.8143801255265621
290.7637314336867,0.8143800207173998
532.4381586931227,0.8143798984722699
697.8401348866266,0.8143780480675403
465.0332497399584,0.8143771756074136
410.72978276408924,0.8143771362085831
314.3753518728613,0.8143766387210183
364.34566647066583,0.8143766323031663
468.5378082292682,0.8143762758351116
666.5838800516563,0.8143756522063289
418.004842879687,0.8143748734786368
394.7090125300266,0.8143747486883224
656.8632589703539,0.8143741951343988
793.4134753791648,0.8143719830445955
541.2795230558212,0.8143717805496392
373.83214168271786,0.8143716445902953
539.0234610547454,0.8143714540053163
719.4115264896421,0.8143713525464316
725.0814443026509,0.814370826197514
469.49065154024044,0.8143705795463635
492.11446915043587,0.8143705213774638
496.2615119418281,0.81437009098959
419.19047898764524,0.814369623453422
737.2153997923953,0.814368289466803
595.5481107511922,0.8143680150540724
681.2918911158653,0.8143678012579566
629.3546417336066,0.8143675479574806
528.8453444044999,0.814365950578769
790.437954372572,0.8143650807108026
595.8664784843854,0.8143645702458938
734.9061883389738,0.814364547090736
598.5387511836681,0.8143642058986639
595.3433052622386,0.814363615497702
549.3107537180426,0.8143621710625586
675.0197038462439,0.8143618777992112
758.393027786379,0.8143604367147257
619.4095314507696,0.8143591258415247
462.61438333310207,0.814358998195333
755.1043942424985,0.8143584879334499
648.8733992352486,0.8143582440421685
699.2716598182342,0.8143578421060442
746.1128747001565,0.8143577161559822
693.075755900094,0.814356447328363
664.150037063363,0.8143562318193396
608.3551884513905,0.814354572244255
486.3754877531866,0.8143541645655421
393.50158507224,0.8143532937258695
535.8905784770027,0.8143532579011408
424.1345311846485,0.8143527309616584
770.0748271107343,0.8143525410992198
568.9954183760705,0.8143522670108047
452.18196392144733,0.8143514571413226
938.2212833918934,0.8143504515161768
630.0598805262405,0.8143500114473
575.8662698812093,0.814348798859606
745.1664958348284,0.8143487343854663
815.7348851353413,0.8143483395182559
781.3049585218275,0.8143471427902952
588.6153073665764,0.8143471320469553
606.4089091043587,0.8143468704049557
822.0555679823581,0.8143454475912021
643.9537962061493,0.8143453108838495
621.7816990684221,0.814344836412323
471.43778309119284,0.814344830033173
673.7696284522124,0.8143442210233903
508.90409942951237,0.8143436626380212
520.2185811178888,0.8143433309759737
733.0918552668438,0.814342351940893
686.4054465346661,0.8143420405515859
661.7227678452475,0.8143418977589348
372.69460085703236,0.8143413827951335
642.7768923639626,0.8143410715825835
636.8623615855188,0.8143400335449739
613.1897275533373,0.8143392258940703
544.007085814949,0.8143392180009724
673.8284476886981,0.8143373117226708
612.3404452202727,0.8143368831250608
412.047830807011,0.8143366915514915
731.3530686933636,0.8143366017650916
334.6074608890959,0.8143362144852551
779.8453027516415,0.8143361839179512
551.2615497381353,0.8143359921113711
534.7640087753389,0.8143332617478899
605.1270962058327,0.8143332540860123
554.7962974589058,0.8143328988337517
521.465903815226,0.8143327694879909
724.1892979095949,0.8143324209953964
799.639496712057,0.8143323278420511
740.6526297301627,0.8143316307942484
761.78289457336,0.8143315473502898
537.2629882096285,0.8143311672661446
484.00188208458417,0.8143299214887979
759.0098814024695,0.8143289907767046
575.0921645772439,0.8143289245638495
725.3928945237285,0.8143289229683202
626.9380382036932,0.8143287082564117
753.6814582892576,0.8143277820348871
644.1398694346351,0.8143271891281038
840.6727185019852,0.8143271726018219
482.1401432638702,0.8143270946747052
662.9197936363071,0.8143270895809828
657.0379685909354,0.8143269787680408
711.324221838656,0.814326620676745
501.6110632117459,0.8143252997110593
543.5303363495466,0.8143241555777555
621.6407549931524,0.8143233923822987
797.288800313463,0.8143232649141559
647.042933639322,0.8143232016978051
811.2557853326412,0.8143229618967844
474.1742636271923,0.814322554322
569.6166909286356,0.8143223783869279
676.1246766856552,0.814321851262637
712.118696864359,0.8143217011526813
585.9519788400619,0.8143211272075089
729.6763931354178,0.8143210180943343
564.5841856835227,0.8143205635261239
895.9512263979728,0.8143193574835935
568.5885567578405,0.8143186060629507
498.7848171633233,0.8143184008837802
765.7443215543601,0.8143167744726094
557.1360667110282,0.8143166197236474
799.5953535440319,0.8143164123931197
743.3554684912954,0.814316246372343
746.43555587159,0.8143161191524613
659.3405441551879,0.8143155824254642
588.1432480721282,0.814315400820719
656.9422955335473,0.8143150228632808
690.9463009981421,0.8143133638334269
655.3941270515921,0.8143130618703017
581.2832862213415,0.8143127015986652
592.5761636678171,0.814312147172867
604.2692295851479,0.8143119027527436
739.5925554986494,0.8143118873549261
573.7380605233882,0.8143118125827051
480.9322506825132,0.814311445731892
787.2285618271446,0.8143113552671877
903.2959960210728,0.814311234684289
600.9315145086751,0.8143111744663675
618.0993811666157,0.8143106298384429
742.5626951668844,0.8143100703289229
907.3840463294326,0.8143093590534065
725.7608949257531,0.8143090373750145
628.7949664444728,0.8143090136704904
666.4216075550224,0.8143082692243151
542.5881022350452,0.8143080789979462
669.6713622149624,0.8143073091536701
555.5685092828475,0.814307222332784
724.0101167424077,0.8143068755648283
597.7287530423002,0.8143060526067393
570.3296574630662,0.8143059393572427
622.7885370182373,0.8143058146616818
527.6273702176348,0.814305649172101
498.2399997735012,0.8143052273245341
701.4573991356958,0.8143044851190986
726.1521386394346,0.8143044022696975
433.69993703733024,0.8143043559475247
565.9312902184172,0.8143042153357751
513.0234448104034,0.8143033784010333
484.9447734855063,0.8143029122433495
642.5638373378137,0.8143028535354643
780.04842999203,0.814302458221742
843.9415261429864,0.8143021535460773
748.4547059810094,0.8143016349496727
551.7922706143883,0.8143015192795703
553.7817068478774,0.8143012839712226
581.521770187467,0.8143012224060373
551.9619256849113,0.8143009878528199
776.0414315620467,0.8142988221649022
615.1419904407489,0.8142981320293117
609.2861822578756,0.8142976881278479
578.7049401790539,0.8142975396430892
715.5723619659168,0.8142974532790236
825.5844072061386,0.8142965477624489
463.38262696205385,0.8142957429060197
596.0453683969862,0.8142953490237625
550.7845709706484,0.8142948165856808
689.3197551732217,0.814293584134204
555.4203419884471,0.8142930364169972
671.6081532193144,0.8142929668787613
761.5107874430921,0.8142926448020089
652.4156936620782,0.8142922724754931
611.3864871728111,0.814291960436934
536.7716747400285,0.8142917834518627
850.0940015483883,0.8142914257274407
324.30000097475846,0.8142909886775486
462.91257796910065,0.8142909658404327
726.4814537694485,0.8142903892351716
613.081113242359,0.8142889195479437
759.3412597411899,0.8142886130076812
578.1755240073367,0.8142884990191275
954.618493896078,0.8142880277260424
818.5307524930327,0.8142879376207292
519.4442076372543,0.8142875538384229
698.6931202835226,0.8142872488366066
838.1175319736672,0.8142867063706545
921.8976064348503,0.8142854356416028
923.5912893576486,0.8142851491982128
537.0946321222598,0.8142850628848567
498.3179825997317,0.8142839831193595
493.2845217088609,0.8142830854945716
785.7957610928725,0.8142823026335545
410.9599439337702,0.8142821175030384
933.3874792129434,0.8142820418873588
583.658223839307,0.8142818307874368
723.8001931566292,0.8142817725024195
861.2164415082294,0.8142808653977283
561.6873742079762,0.8142802849738517
656.9003181251483,0.8142802676316329
621.5842000075454,0.8142799050662163
797.7276933141852,0.8142785475191986
579.844798651414,0.8142776739427298
678.3433638499553,0.814277546796432
593.5192216127158,0.8142768833179581
611.1936266100398,0.8142767751431891
774.5873251759394,0.8142766752962699
888.164844462498,0.8142762591954612
560.8433215620677,0.8142755395154002
681.8530194686932,0.8142754874575128
901.8192028630773,0.8142750869081762
506.57494888280155,0.8142746645201349
817.9530483570559,0.8142745149974847
701.3222785355672,0.8142744922091089
348.0529917541235,0.8142742190125769
559.3052669281956,0.8142739734022448
785.5032249225284,0.8142733648425609
579.1379929580321,0.8142732798782992
603.1520115568959,0.8142730343654291
436.84189996044,0.8142727969352058
779.9977090512821,0.8142726916727344
644.7754264944404,0.8142722395965957
648.4140678267,0.8142721812721452
592.965953691327,0.8142717369219796
578.6415747484755,0.8142715051597021
832.1717612971739,0.8142708177778188
782.1837598363251,0.8142707485668402
913.4976854864613,0.8142706633904975
642.7679717374752,0.8142695624152965
638.547014368268,0.8142688395268027
658.5103401458224,0.8142684774878174
501.9671366208627,0.814268311054295
649.8646965828493,0.8142682529059446
645.145374098914,0.8142678290376879
693.2737895458845,0.8142678139919094
621.6884160268096,0.8142676358900792
802.6128147680319,0.8142675608180766
661.0401155657713,0.814267523083881
694.9363917517379,0.8142668188678163
688.1441390945207,0.8142661098763521
607.1943421517084,0.8142647252921663
803.046759669,0.8142641627890089
404.0775590257009,0.8142637777043048
583.1726985798452,0.8142635079986725
539.8324368409292,0.8142626017516604
861.3409384186128,0.8142619798085955
755.7263836767643,0.8142617231838385
718.6162896835846,0.8142613496490917
909.8879583252549,0.8142606010610279
833.4653774698307,0.8142605910529612
839.4532073461552,0.8142603417672358
295.4908946981654,0.8142598449357302
823.254332842655,0.8142588777017433
519.0409509830033,0.8142585073858218
465.76674719905407,0.8142581238915495
915.790734540172,0.8142577595398658
860.1489254651897,0.8142576153247169
724.3020551670865,0.8142574641009265
716.8630873007835,0.8142572234828502
842.6196316958715,0.8142561456253631
758.6779060059878,0.8142541312815421
511.5951793623817,0.8142541064128509
614.9233999898343,0.8142538465868224
896.484726893186,0.8142538114542208
851.5807913956197,0.8142511406402917
656.2547990151077,0.8142509960146807
691.1032602340271,0.8142502236663159
766.0898798390922,0.8142499185037244
808.4301021865792,0.8142489463735831
698.1926932364358,0.8142487034657002
608.9147691516318,0.8142484996496839
431.96337087280494,0.8142482413948439
737.7640203787689,0.8142480742564402
855.883741604735,0.8142475985635973
771.111533446206,0.8142472265200723
881.0900543665928,0.8142468448845411
595.9093142754377,0.8142468363010432
730.8017617878384,0.8142465509502141
719.3683255420451,0.8142464919771013
607.8211751624983,0.8142460788654835
634.7523245199006,0.8142460291506457
754.6427561683993,0.8142459106276613
587.3421619714718,0.814245786884325
789.4551869382741,0.8142453705418087
685.1678680916202,0.8142449529073682
842.8795885211443,0.8142449420806978
779.4670428502371,0.814244826219476
843.7460338162039,0.814244471037728
725.9498679483612,0.8142438419005404
