Capacity,Vmin
747.6481560415713,0.7185022469675872
978.0186262131483,0.7185016808786499
1186.4162403343312,0.7184991325227708
1028.9012466263255,0.7184965648667232
639.2280939659547,0.7184941790943001
598.3188694132224,0.718491212959362
919.7542427680545,0.7184874063551867
1263.1388461088566,0.718485279915005
856.4556892870241,0.7184844403062913
893.2203556490238,0.7184828131863538
663.8891355634728,0.7184817903161815
674.4484776385898,0.7184781000208029
819.4033453473328,0.7184775933213895
693.9560942412785,0.7184768334754909
1049.7548766142584,0.7184753831486014
1091.8595553167618,0.7184725520487213
1208.716750632448,0.7184716041685488
784.9156035576909,0.7184691936131996
689.4867333424461,0.718467240551127
738.7125315430192,0.7184657713311273
1051.473270465631,0.7184652169882758
774.066316027058,0.7184627654122808
757.5620159632634,0.7184613188390473
1175.9894696709086,0.718459995934263
887.2427632107615,0.7184595014979089
730.2090613093918,0.71845837007162
1199.0881357302176,0.7184576607509853
992.3703390086789,0.718453476784931
696.4012938940618,0.7184531026819809
722.3877746375132,0.7184476906940436
655.2107058145062,0.7184450320422829
619.4332399679993,0.7184447192833759
824.3429848507136,0.7184403809573657
421.165301490396,0.718439605952008
466.56296614399633,0.7184326113608293
733.7783941154441,0.718431806447469
929.1212207285221,0.7184300458441856
751.6596479002344,0.7184299262867971
952.5359669471667,0.7184288874307888
1182.9871345738625,0.7184269001956197
553.4888466220299,0.7184223316326593
914.1426466755416,0.7184209653367933
783.5571634767974,0.7184173758729289
796.9955828717951,0.7184021763074191
563.8092336898543,0.718400863852944
615.8629967234021,0.7183993196138116
894.0865002743609,0.7183958980167604
763.5578105313602,0.71839360633362
1198.5551356727497,0.7183912659159563
1155.1573289283403,0.7183910773390069
1077.6311862587647,0.7183869057534457
570.6155565885628,0.718375577699856
713.1434533514803,0.7183704236633898
679.1323825994998,0.7183689760858836
646.3075419434161,0.7183649604585939
1223.055842617701,0.7183590336526908
797.4023338668287,0.7183569420888121
576.7687539742391,0.7183519175503524
608.8479978776116,0.7183515534788915
901.5182596375225,0.7183500555623243
400.9460948822923,0.7183499854290235
819.7075964391563,0.7183478653073833
574.5108387305213,0.7183406125047127
1077.716196288561,0.7183394049291266
522.1016061871354,0.7183328939920504
1051.5257936768878,0.7183180404921923
731.5184880974617,0.7183179974098669
416.0835269647857,0.7183169657891025
212.61946498677867,0.7183124473470706
1035.6706971483904,0.7183079156495964
912.935373269552,0.7183031367163116
1226.6796010482335,0.7183027450920586
713.6070539165343,0.7183011921317122
734.7477347724164,0.7182981122634745
1152.1597125886485,0.7182910977044485
921.1225492578124,0.7182864026528097
758.9699765709104,0.7182836051877972
890.1558914349519,0.7182834675044436
1007.3116845750995,0.7182833740662903
558.4970829795618,0.7182808553874637
710.4920297987728,0.718269734391273
660.5817983101516,0.7182683623252419
534.0506981732576,0.7182651495065172
646.8159062947963,0.7182639711509239
704.8467721971708,0.7182637755732209
911.3505724901008,0.7182622061812051
944.4969244832771,0.718257002074841
874.0501076281154,0.7182565201570283
1015.1682263594512,0.7182487919547985
700.5337483425924,0.7182485826298717
858.3713871208633,0.7182476928740001
837.4642569993403,0.7182414693440877
394.10838173766336,0.71823988842245
719.3879534895507,0.718239396063374
828.9186766261384,0.718238654945603
816.8444177699989,0.7182372653764304
928.2888127089815,0.7182333652767692
438.1222887714655,0.7182284591581649
731.3294395706051,0.718224367341263
699.3629716516316,0.7182196846360448
882.7924890012059,0.7182103142627364
961.8072624952678,0.7182069617103816
741.6522492740852,0.7182069258528079
657.1656928438058,0.7181985959645519
816.9855571779706,0.7181969022386671
505.8716033352428,0.7181928090043189
336.8074987256963,0.7181848162019967
915.5514165155979,0.7181797886747228
959.9265767274829,0.7181700347922353
785.8832672633083,0.7181599025995525
946.0890051477061,0.7181546919024354
622.3280114257932,0.7181401999147735
959.4323020788129,0.7181381907763069
977.1611881600056,0.7181330627972757
676.8759498425123,0.718130458620078
880.4959276862271,0.7181284044813556
776.5916956088112,0.718127494848266
1109.1543811827507,0.718120292424348
651.156061284443,0.7181182854588415
538.692010530671,0.718109146549024
672.0206410717676,0.7181079619702603
1158.7557092084585,0.7180927451277423
1079.4322203217794,0.7180924881433148
847.5410723540724,0.7180768182985161
399.97801990090903,0.7180710472310864
809.8171469624542,0.7180667592835778
