Name,Latitude,Longitude,Address,Hour Status
Barton Creek Square,30.2573125,-97.8071875,"2901 S Capital of Texas Hwy, Austin, TX 78746","['0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '0% busy at 10\u202fAM.', '0% busy at 11\u202fAM.', '57% busy at 12\u202fPM.', '80% busy at 1\u202fPM.', '93% busy at 2\u202fPM.', '96% busy at 3\u202fPM.', '86% busy at 4\u202fPM.', '66% busy at 5\u202fPM.', '0% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '13% busy at 10\u202fAM.', '22% busy at 11\u202fAM.', '30% busy at 12\u202fPM.', '35% busy at 1\u202fPM.', '37% busy at 2\u202fPM.', '36% busy at 3\u202fPM.', '34% busy at 4\u202fPM.', '33% busy at 5\u202fPM.', '30% busy at 6\u202fPM.', '24% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '12% busy at 10\u202fAM.', '20% busy at 11\u202fAM.', '27% busy at 12\u202fPM.', '30% busy at 1\u202fPM.', '31% busy at 2\u202fPM.', '29% busy at 3\u202fPM.', '29% busy at 4\u202fPM.', '29% busy at 5\u202fPM.', '29% busy at 6\u202fPM.', '24% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '13% busy at 10\u202fAM.', '21% busy at 11\u202fAM.', '28% busy at 12\u202fPM.', '30% busy at 1\u202fPM.', '31% busy at 2\u202fPM.', '30% busy at 3\u202fPM.', '30% busy at 4\u202fPM.', '30% busy at 5\u202fPM.', '29% busy at 6\u202fPM.', '24% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '14% busy at 10\u202fAM.', '23% busy at 11\u202fAM.', '30% busy at 12\u202fPM.', '34% busy at 1\u202fPM.', '35% busy at 2\u202fPM.', '35% busy at 3\u202fPM.', '34% busy at 4\u202fPM.', '34% busy at 5\u202fPM.', '33% busy at 6\u202fPM.', '28% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '19% busy at 10\u202fAM.', '30% busy at 11\u202fAM.', '39% busy at 12\u202fPM.', '43% busy at 1\u202fPM.', '44% busy at 2\u202fPM.', '44% busy at 3\u202fPM.', '44% busy at 4\u202fPM.', '45% busy at 5\u202fPM.', '45% busy at 6\u202fPM.', '41% busy at 7\u202fPM.', '32% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '36% busy at 10\u202fAM.', '57% busy at 11\u202fAM.', '76% busy at 12\u202fPM.', '91% busy at 1\u202fPM.', '99% busy at 2\u202fPM.', '100% busy at 3\u202fPM.', '95% busy at 4\u202fPM.', '86% busy at 5\u202fPM.', '74% busy at 6\u202fPM.', '58% busy at 7\u202fPM.', '41% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.']"
Southpark Meadows,30.1611875,-97.7918125,"9500 S I-35 Frontage Rd, Austin, TX 78748","['0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '0% busy at 10\u202fAM.', '0% busy at 11\u202fAM.', '72% busy at 12\u202fPM.', '87% busy at 1\u202fPM.', '92% busy at 2\u202fPM.', '91% busy at 3\u202fPM.', '85% busy at 4\u202fPM.', '0% busy at 5\u202fPM.', '0% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '31% busy at 10\u202fAM.', '41% busy at 11\u202fAM.', '49% busy at 12\u202fPM.', '53% busy at 1\u202fPM.', '53% busy at 2\u202fPM.', '53% busy at 3\u202fPM.', '54% busy at 4\u202fPM.', '54% busy at 5\u202fPM.', '52% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '29% busy at 10\u202fAM.', '40% busy at 11\u202fAM.', '47% busy at 12\u202fPM.', '50% busy at 1\u202fPM.', '50% busy at 2\u202fPM.', '49% busy at 3\u202fPM.', '51% busy at 4\u202fPM.', '53% busy at 5\u202fPM.', '54% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '30% busy at 10\u202fAM.', '40% busy at 11\u202fAM.', '48% busy at 12\u202fPM.', '50% busy at 1\u202fPM.', '48% busy at 2\u202fPM.', '48% busy at 3\u202fPM.', '50% busy at 4\u202fPM.', '53% busy at 5\u202fPM.', '55% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '31% busy at 10\u202fAM.', '42% busy at 11\u202fAM.', '51% busy at 12\u202fPM.', '54% busy at 1\u202fPM.', '54% busy at 2\u202fPM.', '54% busy at 3\u202fPM.', '56% busy at 4\u202fPM.', '59% busy at 5\u202fPM.', '59% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '37% busy at 10\u202fAM.', '51% busy at 11\u202fAM.', '61% busy at 12\u202fPM.', '66% busy at 1\u202fPM.', '66% busy at 2\u202fPM.', '66% busy at 3\u202fPM.', '68% busy at 4\u202fPM.', '72% busy at 5\u202fPM.', '74% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '51% busy at 10\u202fAM.', '71% busy at 11\u202fAM.', '87% busy at 12\u202fPM.', '96% busy at 1\u202fPM.', '100% busy at 2\u202fPM.', '98% busy at 3\u202fPM.', '95% busy at 4\u202fPM.', '90% busy at 5\u202fPM.', '0% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.']"
The Domain,30.4020625,-97.7259375,"11410 Century Oaks Terrace, Austin, TX 78758","['0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '0% busy at 10\u202fAM.', '0% busy at 11\u202fAM.', '60% busy at 12\u202fPM.', '75% busy at 1\u202fPM.', '84% busy at 2\u202fPM.', '84% busy at 3\u202fPM.', '79% busy at 4\u202fPM.', '71% busy at 5\u202fPM.', '0% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '22% busy at 10\u202fAM.', '31% busy at 11\u202fAM.', '39% busy at 12\u202fPM.', '43% busy at 1\u202fPM.', '43% busy at 2\u202fPM.', '41% busy at 3\u202fPM.', '42% busy at 4\u202fPM.', '44% busy at 5\u202fPM.', '45% busy at 6\u202fPM.', '43% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '22% busy at 10\u202fAM.', '30% busy at 11\u202fAM.', '37% busy at 12\u202fPM.', '38% busy at 1\u202fPM.', '36% busy at 2\u202fPM.', '35% busy at 3\u202fPM.', '37% busy at 4\u202fPM.', '43% busy at 5\u202fPM.', '48% busy at 6\u202fPM.', '47% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '23% busy at 10\u202fAM.', '32% busy at 11\u202fAM.', '39% busy at 12\u202fPM.', '41% busy at 1\u202fPM.', '39% busy at 2\u202fPM.', '37% busy at 3\u202fPM.', '40% busy at 4\u202fPM.', '46% busy at 5\u202fPM.', '51% busy at 6\u202fPM.', '51% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '25% busy at 10\u202fAM.', '35% busy at 11\u202fAM.', '42% busy at 12\u202fPM.', '45% busy at 1\u202fPM.', '44% busy at 2\u202fPM.', '42% busy at 3\u202fPM.', '44% busy at 4\u202fPM.', '49% busy at 5\u202fPM.', '53% busy at 6\u202fPM.', '53% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '27% busy at 10\u202fAM.', '39% busy at 11\u202fAM.', '49% busy at 12\u202fPM.', '54% busy at 1\u202fPM.', '54% busy at 2\u202fPM.', '54% busy at 3\u202fPM.', '56% busy at 4\u202fPM.', '63% busy at 5\u202fPM.', '71% busy at 6\u202fPM.', '74% busy at 7\u202fPM.', '70% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '36% busy at 10\u202fAM.', '56% busy at 11\u202fAM.', '74% busy at 12\u202fPM.', '87% busy at 1\u202fPM.', '95% busy at 2\u202fPM.', '98% busy at 3\u202fPM.', '98% busy at 4\u202fPM.', '99% busy at 5\u202fPM.', '100% busy at 6\u202fPM.', '96% busy at 7\u202fPM.', '88% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.']"
Capital Plaza,30.3149375,-97.7063125,"Austin, TX 78723","['0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '41% busy at 10\u202fAM.', '60% busy at 11\u202fAM.', '78% busy at 12\u202fPM.', '90% busy at 1\u202fPM.', '94% busy at 2\u202fPM.', '92% busy at 3\u202fPM.', '87% busy at 4\u202fPM.', '81% busy at 5\u202fPM.', '74% busy at 6\u202fPM.', '64% busy at 7\u202fPM.', '51% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '42% busy at 10\u202fAM.', '55% busy at 11\u202fAM.', '65% busy at 12\u202fPM.', '69% busy at 1\u202fPM.', '70% busy at 2\u202fPM.', '67% busy at 3\u202fPM.', '64% busy at 4\u202fPM.', '62% busy at 5\u202fPM.', '58% busy at 6\u202fPM.', '52% busy at 7\u202fPM.', '42% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '42% busy at 10\u202fAM.', '56% busy at 11\u202fAM.', '67% busy at 12\u202fPM.', '69% busy at 1\u202fPM.', '67% busy at 2\u202fPM.', '64% busy at 3\u202fPM.', '61% busy at 4\u202fPM.', '58% busy at 5\u202fPM.', '54% busy at 6\u202fPM.', '49% busy at 7\u202fPM.', '40% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '43% busy at 10\u202fAM.', '56% busy at 11\u202fAM.', '66% busy at 12\u202fPM.', '68% busy at 1\u202fPM.', '66% busy at 2\u202fPM.', '63% busy at 3\u202fPM.', '61% busy at 4\u202fPM.', '58% busy at 5\u202fPM.', '55% busy at 6\u202fPM.', '49% busy at 7\u202fPM.', '41% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '43% busy at 10\u202fAM.', '56% busy at 11\u202fAM.', '67% busy at 12\u202fPM.', '71% busy at 1\u202fPM.', '71% busy at 2\u202fPM.', '70% busy at 3\u202fPM.', '67% busy at 4\u202fPM.', '64% busy at 5\u202fPM.', '61% busy at 6\u202fPM.', '56% busy at 7\u202fPM.', '47% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '50% busy at 10\u202fAM.', '65% busy at 11\u202fAM.', '78% busy at 12\u202fPM.', '83% busy at 1\u202fPM.', '82% busy at 2\u202fPM.', '80% busy at 3\u202fPM.', '79% busy at 4\u202fPM.', '78% busy at 5\u202fPM.', '75% busy at 6\u202fPM.', '70% busy at 7\u202fPM.', '60% busy at 8\u202fPM.', '44% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '56% busy at 10\u202fAM.', '75% busy at 11\u202fAM.', '90% busy at 12\u202fPM.', '99% busy at 1\u202fPM.', '100% busy at 2\u202fPM.', '96% busy at 3\u202fPM.', '90% busy at 4\u202fPM.', '84% busy at 5\u202fPM.', '80% busy at 6\u202fPM.', '73% busy at 7\u202fPM.', '61% busy at 8\u202fPM.', '45% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.']"
North Hills,30.3999375,-97.7481875,"4815 W Braker Ln, Austin, TX 78759","['0% busy at 5\u202fAM.', '11% busy at 6\u202fAM.', '20% busy at 7\u202fAM.', '34% busy at 8\u202fAM.', 'Currently 50% busy, usually 51% busy.', '70% busy at 10\u202fAM.', '87% busy at 11\u202fAM.', '97% busy at 12\u202fPM.', '100% busy at 1\u202fPM.', '99% busy at 2\u202fPM.', '96% busy at 3\u202fPM.', '94% busy at 4\u202fPM.', '88% busy at 5\u202fPM.', '80% busy at 6\u202fPM.', '70% busy at 7\u202fPM.', '57% busy at 8\u202fPM.', '43% busy at 9\u202fPM.', '28% busy at 10\u202fPM.', '0% busy at 5\u202fAM.', '14% busy at 6\u202fAM.', '25% busy at 7\u202fAM.', '35% busy at 8\u202fAM.', '47% busy at 9\u202fAM.', '59% busy at 10\u202fAM.', '70% busy at 11\u202fAM.', '78% busy at 12\u202fPM.', '80% busy at 1\u202fPM.', '79% busy at 2\u202fPM.', '81% busy at 3\u202fPM.', '84% busy at 4\u202fPM.', '87% busy at 5\u202fPM.', '84% busy at 6\u202fPM.', '75% busy at 7\u202fPM.', '62% busy at 8\u202fPM.', '46% busy at 9\u202fPM.', '31% busy at 10\u202fPM.', '0% busy at 5\u202fAM.', '16% busy at 6\u202fAM.', '27% busy at 7\u202fAM.', '37% busy at 8\u202fAM.', '47% busy at 9\u202fAM.', '58% busy at 10\u202fAM.', '69% busy at 11\u202fAM.', '77% busy at 12\u202fPM.', '78% busy at 1\u202fPM.', '75% busy at 2\u202fPM.', '75% busy at 3\u202fPM.', '81% busy at 4\u202fPM.', '85% busy at 5\u202fPM.', '84% busy at 6\u202fPM.', '73% busy at 7\u202fPM.', '61% busy at 8\u202fPM.', '45% busy at 9\u202fPM.', '31% busy at 10\u202fPM.', '0% busy at 5\u202fAM.', '17% busy at 6\u202fAM.', '26% busy at 7\u202fAM.', '36% busy at 8\u202fAM.', '46% busy at 9\u202fAM.', '57% busy at 10\u202fAM.', '68% busy at 11\u202fAM.', '76% busy at 12\u202fPM.', '78% busy at 1\u202fPM.', '77% busy at 2\u202fPM.', '76% busy at 3\u202fPM.', '79% busy at 4\u202fPM.', '82% busy at 5\u202fPM.', '80% busy at 6\u202fPM.', '71% busy at 7\u202fPM.', '59% busy at 8\u202fPM.', '46% busy at 9\u202fPM.', '32% busy at 10\u202fPM.', '0% busy at 5\u202fAM.', '17% busy at 6\u202fAM.', '28% busy at 7\u202fAM.', '38% busy at 8\u202fAM.', '48% busy at 9\u202fAM.', '57% busy at 10\u202fAM.', '66% busy at 11\u202fAM.', '75% busy at 12\u202fPM.', '76% busy at 1\u202fPM.', '75% busy at 2\u202fPM.', '77% busy at 3\u202fPM.', '80% busy at 4\u202fPM.', '83% busy at 5\u202fPM.', '82% busy at 6\u202fPM.', '75% busy at 7\u202fPM.', '63% busy at 8\u202fPM.', '48% busy at 9\u202fPM.', '32% busy at 10\u202fPM.', '0% busy at 5\u202fAM.', '16% busy at 6\u202fAM.', '28% busy at 7\u202fAM.', '38% busy at 8\u202fAM.', '49% busy at 9\u202fAM.', '61% busy at 10\u202fAM.', '72% busy at 11\u202fAM.', '81% busy at 12\u202fPM.', '83% busy at 1\u202fPM.', '83% busy at 2\u202fPM.', '83% busy at 3\u202fPM.', '84% busy at 4\u202fPM.', '87% busy at 5\u202fPM.', '86% busy at 6\u202fPM.', '78% busy at 7\u202fPM.', '66% busy at 8\u202fPM.', '51% busy at 9\u202fPM.', '36% busy at 10\u202fPM.', '0% busy at 5\u202fAM.', '12% busy at 6\u202fAM.', '23% busy at 7\u202fAM.', '39% busy at 8\u202fAM.', '57% busy at 9\u202fAM.', '75% busy at 10\u202fAM.', '90% busy at 11\u202fAM.', '97% busy at 12\u202fPM.', '99% busy at 1\u202fPM.', '98% busy at 2\u202fPM.', '96% busy at 3\u202fPM.', '93% busy at 4\u202fPM.', '88% busy at 5\u202fPM.', '80% busy at 6\u202fPM.', '71% busy at 7\u202fPM.', '60% busy at 8\u202fPM.', '47% busy at 9\u202fPM.', '33% busy at 10\u202fPM.']"
The Arboretum,30.3920625,-97.7485625,"10000 Research Blvd, Austin, TX 78759","['0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '0% busy at 10\u202fAM.', '0% busy at 11\u202fAM.', '66% busy at 12\u202fPM.', '79% busy at 1\u202fPM.', '84% busy at 2\u202fPM.', '82% busy at 3\u202fPM.', '80% busy at 4\u202fPM.', '76% busy at 5\u202fPM.', '0% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '19% busy at 10\u202fAM.', '29% busy at 11\u202fAM.', '37% busy at 12\u202fPM.', '42% busy at 1\u202fPM.', '44% busy at 2\u202fPM.', '44% busy at 3\u202fPM.', '47% busy at 4\u202fPM.', '50% busy at 5\u202fPM.', '52% busy at 6\u202fPM.', '51% busy at 7\u202fPM.', '48% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '23% busy at 10\u202fAM.', '33% busy at 11\u202fAM.', '41% busy at 12\u202fPM.', '43% busy at 1\u202fPM.', '41% busy at 2\u202fPM.', '40% busy at 3\u202fPM.', '40% busy at 4\u202fPM.', '43% busy at 5\u202fPM.', '49% busy at 6\u202fPM.', '52% busy at 7\u202fPM.', '50% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '26% busy at 10\u202fAM.', '37% busy at 11\u202fAM.', '45% busy at 12\u202fPM.', '46% busy at 1\u202fPM.', '43% busy at 2\u202fPM.', '40% busy at 3\u202fPM.', '42% busy at 4\u202fPM.', '49% busy at 5\u202fPM.', '56% busy at 6\u202fPM.', '57% busy at 7\u202fPM.', '53% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '16% busy at 9\u202fAM.', '26% busy at 10\u202fAM.', '37% busy at 11\u202fAM.', '46% busy at 12\u202fPM.', '49% busy at 1\u202fPM.', '47% busy at 2\u202fPM.', '44% busy at 3\u202fPM.', '44% busy at 4\u202fPM.', '0% busy at 5\u202fPM.', '0% busy at 6\u202fPM.', '0% busy at 7\u202fPM.', '0% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '29% busy at 10\u202fAM.', '41% busy at 11\u202fAM.', '52% busy at 12\u202fPM.', '57% busy at 1\u202fPM.', '55% busy at 2\u202fPM.', '53% busy at 3\u202fPM.', '55% busy at 4\u202fPM.', '64% busy at 5\u202fPM.', '75% busy at 6\u202fPM.', '81% busy at 7\u202fPM.', '76% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.', '0% busy at 6\u202fAM.', '0% busy at 7\u202fAM.', '0% busy at 8\u202fAM.', '0% busy at 9\u202fAM.', '35% busy at 10\u202fAM.', '57% busy at 11\u202fAM.', '78% busy at 12\u202fPM.', '93% busy at 1\u202fPM.', '100% busy at 2\u202fPM.', '99% busy at 3\u202fPM.', '96% busy at 4\u202fPM.', '96% busy at 5\u202fPM.', '96% busy at 6\u202fPM.', '94% busy at 7\u202fPM.', '84% busy at 8\u202fPM.', '0% busy at 9\u202fPM.', '0% busy at 10\u202fPM.', '0% busy at 11\u202fPM.']"
