Index,SubIndex,ChargerNumber,trainingEVdemand,center,avg_volt
1081,11,2.0,0.142857142857143,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,12,2.0,0.285714285714286,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,13,2.0,0.285714285714286,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,14,2.0,0.285714285714286,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,15,2.0,0.142857142857143,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,16,2.0,0.142857142857143,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,17,2.0,0.0,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,18,2.0,0.142857142857143,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,19,2.0,0.0,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,20,2.0,0.142857142857143,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,21,2.0,0.142857142857143,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,22,2.0,0.428571428571429,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1081,23,2.0,0.142857142857143,"(-10886566.13427811, 3525267.624736932)",1.0162202085949792
1082,0,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,1,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,2,1.0,0.142857142857143,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,3,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,4,1.0,0.142857142857143,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,5,1.0,0.142857142857143,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,6,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,7,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,8,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,9,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,10,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,11,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,12,1.0,0.142857142857143,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,13,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,14,1.0,0.142857142857143,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,15,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,16,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,17,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,18,1.0,0.142857142857143,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,19,1.0,0.142857142857143,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,20,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,21,1.0,0.0,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,22,1.0,0.285714285714286,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1082,23,1.0,0.142857142857143,"(-10885508.599115573, 3528889.5240730415)",1.0272681179328365
1083,0,2.0,0.0,"(-10877243.126924174, 3533929.709796484)",1.0255647935057728
1083,1,2.0,0.0,"(-10877243.126924174, 3533929.709796484)",1.0255647935057728
1083,2,2.0,0.428571428571429,"(-10877243.126924174, 3533929.709796484)",1.0255647935057728
1083,3,2.0,0.571428571428571,"(-10877243.126924174, 3533929.709796484)",1.0255647935057728
1083,4,2.0,0.285714285714286,"(-10877243.126924174, 3533929.709796484)",1.0255647935057728
1083,5,2.0,0.571428571428571,"(-10877243.126924174, 3533929.709796484)",1.0255647935057728
