Capacity,Vmin
25812.97538486472,0.3128532241374396
30666.540964157713,0.13957457993459538
31321.023283238763,0.4829868337405096
35586.147084961,0.5769771398924066
47502.135384465495,0.20193173400547643
32768.02763268783,0.7175264088476819
41270.89203561844,0.17958366978880425
35377.14791092493,0.631592954318811
39257.613541531,0.5976536892777987
37069.92432679572,0.18854421654554254
27860.724998245794,0.4252090459841431
47591.97544463727,0.23289117124211917
44632.712702358906,0.17661134004121348
30219.266574416473,0.2441608549500544
32590.843963849475,0.7175277460016154
27389.22724066023,0.7175244905732545
48277.66727816171,0.18801118605859812
27045.799048636494,0.3783561820937679
47528.746007237976,0.1513764324533108
28901.512091348697,0.22584608187739139
21991.46572774937,0.4834845161066121
25879.74016446091,0.15679446884961107
26744.00591636049,0.3260813165327915
35259.56866667042,0.34285144246474386
27582.848232257944,0.7175285130924666
23128.018348106005,0.21237893701768779
43416.65450891485,0.17651273644509702
35980.88016619719,0.34325626133382103
32970.66404028907,0.2904080362965609
44952.22538348819,0.13365963778807963
43098.39378924682,0.3644096177219552
45664.520036112044,0.1657989408301752
43597.20183015967,0.33182709203593214
35730.1479564816,0.2096945788432255
36249.890686476734,0.40331557313433786
50867.58157971891,0.1368882590357757
40399.00286070482,0.248807137839877
31827.512847981438,0.37808539488127435
41553.8253554215,0.1813792765260933
38291.19801328228,0.1897662482528343
42081.45414654667,0.15994708841481628
37523.46439630736,0.37457985848179864
33337.062429752405,0.13973460092653398
25648.114952298572,0.34436178606681367
34453.49579230455,0.4121772691043068
32980.74937929409,0.16179376619022617
39418.35717049154,0.23620308087416786
39194.840906426645,0.593252522109933
35503.12639677354,0.37391008888553434
27543.148842582785,0.1937089401286083
37273.57234604944,0.20407544966092442
37224.0332377953,0.17108015605531512
39476.57273785957,0.30831206581550746
25916.769750527015,0.3256100264947966
50361.28776530379,0.1530779625361492
33869.335371796544,0.2758079415490772
28796.716011214463,0.274429642067496
35184.79984654436,0.2366927982759942
27313.170377379938,0.25341879687927293
33240.093952733754,0.7175259819764227
34046.16408481405,0.5009435084848397
50215.56209786429,0.1323401518853142
29663.50072669951,0.5070863428845783
25554.16115354475,0.7105382497931966
25670.997742434287,0.16599138069351987
39554.62916736772,0.19539482621942406
31021.472435949585,0.4073112529565686
43835.517953498005,0.17703080497082754
42194.2427094008,0.14504711431203093
35020.04474750012,0.14278632396362978
39095.47675391559,0.5700414153798238
22508.93300907292,0.6362638029426652
26182.39756528493,0.16902926647956967
39708.73550055314,0.23006183506943936
32434.637516798863,0.7175240100590103
42497.26099156985,0.307653616955944
29143.90856089254,0.3565597050858224
37315.81815007503,0.1475011687056776
37616.54595874407,0.26075710080713965
40289.82870869895,0.6580173164292793
45702.92424563618,0.3761558176865638
39766.617126459576,0.5964318974367128
45286.61044303481,0.1991247676369274
28557.811625635408,0.4829255157945796
39958.37543616701,0.1617858965895372
49041.64605393771,0.12933178232239462
29006.618456274744,0.3991910620797679
36768.00266558723,0.13636378830428253
30109.908926303502,0.2028522936071005
36299.36772080102,0.4675854211027024
37787.43898669729,0.15588768437023062
42092.65606572993,0.14341705311158398
49368.943807641284,0.14865439479979767
28857.25717385184,0.21189303259353762
27595.97736635946,0.13493673441422827
34984.85748479018,0.15398625553446973
34831.798769683584,0.16866939283923846
35182.23011830352,0.17781122867198007
21932.85538754415,0.7175284028650509
35454.790406711385,0.27540237469861917
25550.233044538916,0.1640119916053728
42736.72639803903,0.15744172281463145
15957.308080383003,0.5519355420023532
33887.49864296688,0.15896266480643853
43487.86432186196,0.33154320111158525
38386.76094020928,0.12941456940748122
29758.16354291943,0.1834976682421815
30635.033245207578,0.6854313789272097
43980.86557168666,0.204314149526857
34874.42871732394,0.3459099000268355
41186.048168870235,0.30461196223978004
35344.851428890135,0.27816129906910236
29082.95012086079,0.1449156472170047
36875.6883346962,0.24789500842743437
32979.168015060655,0.2469176390107991
35052.962293836215,0.13084105849529085
31835.178272559766,0.30909885913481056
47241.90617222573,0.16614399687783868
28467.96520013201,0.30957828379624414
45702.56622714226,0.178212199416547
19789.74026858773,0.22240168334496987
38771.62559455394,0.5283550200131321
27805.0917685804,0.33421736179486766
32147.446323745397,0.3013686513324554
33457.06926199437,0.150473709013068
54325.09481469776,0.12968121586425352
46630.82813755785,0.18499785095565746
34105.19216779463,0.14736299600567832
43653.96296735513,0.2920466375048331
37873.57290711379,0.16552575264094035
41464.879923323926,0.1838515560364012
37912.488300895275,0.7175240868880971
31143.138119870728,0.48458043260046574
38774.96032161384,0.3537731130266434
41238.62284999271,0.6630240139672392
25826.39855272515,0.33064396601571905
32592.83934300185,0.1829821930010206
47131.13594266095,0.3135467313080021
42904.131659051105,0.1913632140336275
28154.70300364522,0.3354887279188466
41810.27363580052,0.17136521446474007
30417.831251490814,0.4397778304912143
29621.247545556304,0.14976440328006238
37485.817589528255,0.3443969886906954
39659.87708368167,0.15839609596513013
36652.97138456431,0.15316920551005575
29106.6272947362,0.7175281646592033
40536.607750498006,0.41945321289430276
21747.97400531882,0.24727188285478127
44511.50548228051,0.17873272620670735
32439.97492722394,0.167695655114231
31599.950536744702,0.24270198142019933
41781.08385656904,0.18418082663975394
30335.748948209075,0.16327672107652536
29855.845111316772,0.1548550154822273
28606.202342248744,0.13078319388682233
42422.45147297033,0.5136551192857977
34044.05416334786,0.717521265799438
38024.73315387223,0.25776285116852554
44282.432069525355,0.14161127323478187
30001.586432788237,0.24243509070868585
30410.986862053094,0.37913398923473585
34552.784223572504,0.3340402733306567
44341.035356280285,0.19701994270944076
41891.11588279565,0.14222976946363966
38321.556072373016,0.19507755764772475
28162.617800454573,0.17020105156106344
18904.33763397344,0.606028851644111
32725.273198656156,0.1978794508056708
32031.59290602295,0.2943104116705435
20413.4840988023,0.21901370005518647
35211.53748633561,0.2954851174597281
31702.763748721925,0.1386844736835593
41839.12261235949,0.20628773497484745
51427.01035099777,0.24087864147582105
33130.256699729376,0.43578357439055426
34604.59758253202,0.2107351822697502
38371.841075362245,0.24904028932909605
39842.24276610803,0.30740539542589596
17123.29556151048,0.4502760464497337
38595.37065422358,0.2872073489377819
30731.591811285638,0.285589209822822
34289.00867431516,0.717527193587707
27709.10269059377,0.33857049894193214
35814.13592850016,0.14058970284359093
20731.372307407255,0.33545131868135425
37400.14298894121,0.5623461799844811
